,hand,confidence,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,video,id,label
85,Right,0.9875189661979675,0.0,0.0,0.0,0.006979644298553467,-0.04732012748718262,-0.0019437285165224694,0.020847439765930176,-0.08183977007865906,-0.006275864530067565,0.030477583408355713,-0.1100669801235199,-0.01069461668626559,0.03107607364654541,-0.13728412985801697,-0.014966935131411674,0.0582432746887207,-0.07087007164955139,-0.00607926885382426,0.06433546543121338,-0.05291280150413513,-0.00807217529759896,0.05503106117248535,-0.04567411541938782,-0.011272871147554042,0.04698300361633301,-0.04671409726142883,-0.014170863877694728,0.06362348794937134,-0.037473827600479126,-0.007839660372297885,0.061308324337005615,-0.027895629405975342,-0.005161364309202554,0.05186641216278076,-0.024547666311264038,-0.006198454394649389,0.04422593116760254,-0.02367880940437317,-0.00897422360972655,0.06279045343399048,-0.005944967269897461,-0.009255951482515457,0.0578535795211792,-0.0032154321670532227,-0.005407674450140121,0.04909700155258179,-0.0011659860610961914,-0.004658403087120178,0.04116898775100708,-0.0010016262531280518,-0.006606546908329847,0.0590972900390625,0.02164238691329956,-0.011244244154255512,0.052021563053131104,0.02159970998764038,-0.0074363422837961934,0.043925940990448,0.0218045711517334,-0.004895683124374273,0.03748732805252075,0.020906507968902588,-0.003955661996911886,up1.mp4,85,up
86,Right,0.9843927025794983,0.0,0.0,0.0,0.006546378135681152,-0.050949543714523315,-0.004115730169104381,0.019686460494995117,-0.08616694808006287,-0.009764644893692775,0.028972864151000977,-0.11675816774368286,-0.014708826894747062,0.032814085483551025,-0.14537373185157776,-0.019581556896554275,0.06013453006744385,-0.06313803791999817,-0.009136054309891506,0.055841922760009766,-0.055030375719070435,-0.010229948553131862,0.046119868755340576,-0.050896257162094116,-0.013329732808159633,0.03946101665496826,-0.04997676610946655,-0.016506579349623962,0.06338047981262207,-0.02834269404411316,-0.009237867425071045,0.05554753541946411,-0.030128657817840576,-0.005126273835884376,0.0465470552444458,-0.029157787561416626,-0.005436204018877788,0.03986084461212158,-0.025390207767486572,-0.00842617230384235,0.059600234031677246,0.002352505922317505,-0.008832036162601753,0.05130195617675781,-0.005570918321609497,-0.004338922089772268,0.04283410310745239,-0.0053671300411224365,-0.003580442507626458,0.03550153970718384,-0.0037380754947662354,-0.005960073432760282,0.053132832050323486,0.027050524950027466,-0.009066810476468845,0.04415959119796753,0.019075512886047363,-0.005345778184818073,0.03647249937057495,0.017981022596359253,-0.003000056248964711,0.030649006366729736,0.01846405863761902,-0.0024350959517676074,up1.mp4,86,up
87,Left,0.9951348900794983,0.0,0.0,0.0,-0.016392886638641357,-0.09166398644447327,-0.0007449725429111709,-0.040451765060424805,-0.17050710320472717,-0.00831100919941008,-0.05197936296463013,-0.24021369218826294,-0.01611484883078873,-0.04526799917221069,-0.2991994172334671,-0.0241437062407428,-0.09164959192276001,-0.13522547483444214,-0.01596034986624062,-0.1314380168914795,-0.1301765739917755,-0.01988999468931496,-0.11438798904418945,-0.11802175641059875,-0.02172855956205666,-0.09538191556930542,-0.11416369676589966,-0.02314302248606026,-0.10006237030029297,-0.07636895775794983,-0.01981787120649159,-0.13232046365737915,-0.07270419597625732,-0.01722508219727814,-0.11618351936340332,-0.06741294264793396,-0.013982233756273388,-0.09759163856506348,-0.0650961697101593,-0.015451315023987888,-0.09940528869628906,-0.019466757774353027,-0.022563656025617718,-0.12504374980926514,-0.02147090435028076,-0.020680247970908283,-0.11130231618881226,-0.020548760890960693,-0.016110521906107067,-0.09323233366012573,-0.018164336681365967,-0.01634433602639973,-0.09434705972671509,0.028558075428009033,-0.025033503004401325,-0.1140798032283783,0.024260103702545166,-0.02287592289695084,-0.10016494989395142,0.023716747760772705,-0.015905519180982708,-0.08389198780059814,0.025233924388885498,-0.011774170377343296,up2.mp4,87,up
88,Left,0.9931160807609558,0.0,0.0,0.0,-0.01755225658416748,-0.09324109554290771,-0.0017657493969025495,-0.04034149646759033,-0.1654697060585022,-0.010494782801863778,-0.05270951986312866,-0.2341219186782837,-0.019917578648922074,-0.04969984292984009,-0.29457952082157135,-0.02957279163241111,-0.10001739859580994,-0.12476199865341187,-0.013237721499201882,-0.13411104679107666,-0.11502724885940552,-0.016618390780088532,-0.11896252632141113,-0.10396838188171387,-0.018583021339175332,-0.10128480195999146,-0.10095882415771484,-0.020162248265144456,-0.10688480734825134,-0.06661918759346008,-0.017113720279333222,-0.13238480687141418,-0.06643849611282349,-0.014590637039539445,-0.11589577794075012,-0.06104159355163574,-0.01238132010042392,-0.09759661555290222,-0.05896872282028198,-0.0141074901708933,-0.10420691967010498,-0.010019689798355103,-0.01996988358735763,-0.12367352843284607,-0.014753401279449463,-0.01739489774048053,-0.10982799530029297,-0.012652158737182617,-0.012755821671483147,-0.09203934669494629,-0.010296463966369629,-0.01290315969675504,-0.09753939509391785,0.03797590732574463,-0.02292647885918342,-0.11218643188476562,0.03321272134780884,-0.01983393470585071,-0.09895405173301697,0.030170559883117676,-0.012612749103602994,-0.08389407396316528,0.02824556827545166,-0.00827250464647733,up2.mp4,88,up
89,Left,0.9870020747184753,0.0,0.0,0.0,-0.016931772232055664,-0.09437647461891174,-0.00400838354980948,-0.039165496826171875,-0.1705697476863861,-0.013075852826297307,-0.05243349075317383,-0.2374829649925232,-0.0222849120051265,-0.050313591957092285,-0.2964347004890442,-0.031486749708712125,-0.10116538405418396,-0.13345518708229065,-0.013957165241301084,-0.13807544112205505,-0.1209571361541748,-0.018522586733162427,-0.12033736705780029,-0.11243024468421936,-0.02188820770388844,-0.10077279806137085,-0.11161115765571594,-0.02434610581403973,-0.10713544487953186,-0.07328802347183228,-0.016913533270418668,-0.13458704948425293,-0.07223951816558838,-0.016392873659789586,-0.1162673830986023,-0.07037243247032166,-0.01601793436712029,-0.09636503458023071,-0.06779152154922485,-0.018739901542723203,-0.10319569706916809,-0.014886081218719482,-0.019129352703750158,-0.12487512826919556,-0.018724679946899414,-0.019104266598880315,-0.11014020442962646,-0.01982426643371582,-0.01610742887860539,-0.09112238883972168,-0.017486214637756348,-0.016670530721604848,-0.09551799297332764,0.03408998250961304,-0.02148961840575936,-0.11223965883255005,0.028034985065460205,-0.020944401681482816,-0.09787923097610474,0.02469879388809204,-0.01505609793967011,-0.08134829998016357,0.024593770503997803,-0.011116659328401113,up2.mp4,89,up
90,Left,0.9932900071144104,0.0,0.0,0.0,-0.01797616481781006,-0.08595722913742065,0.001858961846146201,-0.044098615646362305,-0.16179919242858887,-0.004180670405339981,-0.055316388607025146,-0.22957539558410645,-0.010792860450756336,-0.04747277498245239,-0.2852260619401932,-0.017856880711924816,-0.08830547332763672,-0.12726518511772156,-0.016331778528702046,-0.13133692741394043,-0.12359729409217834,-0.02130799895764568,-0.1146429181098938,-0.11306172609329224,-0.024161580639493252,-0.09499436616897583,-0.10906669497489929,-0.026091003479969288,-0.09539783000946045,-0.0695374608039856,-0.02135059765220859,-0.1307276487350464,-0.06566989421844482,-0.019703341337454106,-0.11413156986236572,-0.06021943688392639,-0.01645814968885162,-0.09528499841690063,-0.058540165424346924,-0.017700692328226353,-0.09512996673583984,-0.013207495212554932,-0.025133650439393307,-0.12538772821426392,-0.013501286506652832,-0.023752953546654965,-0.11258172988891602,-0.012116074562072754,-0.018574706899535443,-0.09444677829742432,-0.009820282459259033,-0.01807441717625835,-0.09082448482513428,0.0361325740814209,-0.02844848266483524,-0.11684489250183105,0.038065969944000244,-0.026786828103077198,-0.10735470056533813,0.041203975677490234,-0.019809571715605045,-0.09305918216705322,0.04607045650482178,-0.015519025425028588,up2.mp4,90,up
91,Left,0.9951582551002502,0.0,0.0,0.0,-0.015881836414337158,-0.07996055483818054,-5.5187050342908606e-05,-0.04233884811401367,-0.15583795309066772,-0.0047828571910528694,-0.054863035678863525,-0.21746638417243958,-0.009940165844049886,-0.0503993034362793,-0.2718299329280853,-0.015894842151787714,-0.08115518093109131,-0.12926608324050903,-0.01090504583367391,-0.1320633888244629,-0.11672210693359375,-0.017224141214278177,-0.12484902143478394,-0.09759533405303955,-0.021494890380886034,-0.10762596130371094,-0.09204298257827759,-0.02390576601424499,-0.08703351020812988,-0.07932847738265991,-0.015156770874050096,-0.1359139084815979,-0.06793093681335449,-0.015144687894967035,-0.1287711262702942,-0.0555596649646759,-0.014037103209879831,-0.1127426028251648,-0.054178327322006226,-0.015711366016653017,-0.08700722455978394,-0.025806725025177002,-0.018960176784780458,-0.12837743759155273,-0.01985803246498108,-0.020035839457300142,-0.12248939275741577,-0.01352950930595398,-0.016672001037981943,-0.10775256156921387,-0.013632237911224365,-0.016228067506339983,-0.08221054077148438,0.022647082805633545,-0.022424504909899667,-0.11092162132263184,0.02876722812652588,-0.023072990406539873,-0.10472983121871948,0.03284156322479248,-0.01779912114539428,-0.09377461671829224,0.033730149269104004,-0.01405862514325662,up2.mp4,91,up
92,Left,0.9831634163856506,0.0,0.0,0.0,-0.014225125312805176,-0.08303433656692505,-0.0016284854333719068,-0.0388142466545105,-0.1643267273902893,-0.00730791005267406,-0.049074649810791016,-0.22423803806304932,-0.013228115783618932,-0.04315119981765747,-0.2740914076566696,-0.019562188693868166,-0.07273131608963013,-0.13443303108215332,-0.015278565855311399,-0.12365764379501343,-0.12031733989715576,-0.02465085887311602,-0.10862940549850464,-0.10598233342170715,-0.030108357006298547,-0.08921551704406738,-0.10797703266143799,-0.033187389531718736,-0.07802188396453857,-0.08257332444190979,-0.020008333185302263,-0.12423157691955566,-0.07128551602363586,-0.023431947612749582,-0.10932773351669312,-0.06271439790725708,-0.022416347795712,-0.09123480319976807,-0.06225377321243286,-0.023775696912395006,-0.07910275459289551,-0.028062522411346436,-0.024431903073178773,-0.11838746070861816,-0.0231168270111084,-0.028477776953565126,-0.10561251640319824,-0.018395304679870605,-0.02329525181053782,-0.08901095390319824,-0.01799115538597107,-0.02105877750514651,-0.07728904485702515,0.022109508514404297,-0.028663626098619943,-0.10713368654251099,0.021857500076293945,-0.03153211639224196,-0.09388649463653564,0.02388399839401245,-0.025119567447887903,-0.07822954654693604,0.024767041206359863,-0.020115327247964387,up2.mp4,92,up
93,Left,0.9887132048606873,0.0,0.0,0.0,-0.017220020294189453,-0.07911887764930725,-0.0014238209625716536,-0.04452115297317505,-0.15773791074752808,-0.006877632338927242,-0.05928611755371094,-0.21786710619926453,-0.012046184383706304,-0.053881168365478516,-0.2684873044490814,-0.017718311392144415,-0.07269066572189331,-0.14175096154212952,-0.015656748779491636,-0.12825310230255127,-0.11708509922027588,-0.02248712628372118,-0.11457479000091553,-0.10000684857368469,-0.02507960050590441,-0.09626483917236328,-0.1036052405834198,-0.02677148579843447,-0.07326292991638184,-0.09345152974128723,-0.019776798777655813,-0.12675118446350098,-0.06797933578491211,-0.02077940850742266,-0.11184406280517578,-0.05993106961250305,-0.0183049589324753,-0.0954129695892334,-0.06152313947677612,-0.019636044271663877,-0.0724642276763916,-0.039790213108062744,-0.023255847387389394,-0.1172904372215271,-0.022169768810272217,-0.025236312292889806,-0.1044432520866394,-0.015452682971954346,-0.019731629632786962,-0.08983206748962402,-0.015229910612106323,-0.018290828906373235,-0.07047384977340698,0.010725140571594238,-0.02641881256587908,-0.1062849760055542,0.020809173583984375,-0.028595505275205824,-0.0944628119468689,0.02443474531173706,-0.023213006548957082,-0.08114677667617798,0.025478005409240723,-0.01943881063945696,up2.mp4,93,up
94,Left,0.9958703517913818,0.0,0.0,0.0,-0.030774056911468506,-0.06672143936157227,-0.0004452316313461324,-0.0714835524559021,-0.12453716993331909,-0.004823818522453394,-0.0958021879196167,-0.17422330379486084,-0.009556234999507751,-0.09883660078048706,-0.22346165776252747,-0.014190200901538219,-0.09377992153167725,-0.1304287612438202,-0.013104836641758766,-0.14916467666625977,-0.0762539803981781,-0.021328855491191234,-0.13698923587799072,-0.05553293228149414,-0.023100234753400173,-0.11946940422058105,-0.06222182512283325,-0.024093240684777584,-0.08482015132904053,-0.09340423345565796,-0.018191401100665416,-0.14102190732955933,-0.029546022415161133,-0.023179738036304798,-0.12415236234664917,-0.01971098780632019,-0.02063824627450117,-0.10778826475143433,-0.027866333723068237,-0.02084136214008936,-0.07483816146850586,-0.04587656259536743,-0.023006109706074085,-0.12567514181137085,0.008222639560699463,-0.029261734521895733,-0.11018550395965576,0.017420053482055664,-0.023776503465086307,-0.09539932012557983,0.012641310691833496,-0.021354915759474125,-0.064517080783844,0.005182623863220215,-0.027506778201967563,-0.1027480959892273,0.040848612785339355,-0.034476556069165554,-0.0926399827003479,0.046021461486816406,-0.03155889008095869,-0.08068794012069702,0.04412102699279785,-0.028497887960583057,up2.mp4,94,up
95,Left,0.9920937418937683,0.0,0.0,0.0,-0.026219606399536133,-0.07046401500701904,-0.0010994822690548745,-0.06347852945327759,-0.13297542929649353,-0.004999186119093224,-0.08635145425796509,-0.18319779634475708,-0.009242395611508414,-0.08781135082244873,-0.23226499557495117,-0.01355783336053662,-0.08961480855941772,-0.12317612767219543,-0.009866425508661791,-0.14443379640579224,-0.07914423942565918,-0.018152019681437537,-0.1308940052986145,-0.06097304821014404,-0.0222010190803843,-0.11343216896057129,-0.0681997537612915,-0.024911765681608244,-0.08578664064407349,-0.08401745557785034,-0.014057707713945433,-0.13919591903686523,-0.029165834188461304,-0.0181323706377583,-0.12217235565185547,-0.02054542303085327,-0.017156616525753066,-0.1056411862373352,-0.028126299381256104,-0.01858948052118592,-0.07929432392120361,-0.03591558337211609,-0.018199425863130614,-0.12551015615463257,0.009147495031356812,-0.02322986975501351,-0.11018538475036621,0.01553913950920105,-0.018789945842726752,-0.09511291980743408,0.010213583707809448,-0.017254174428089186,-0.07095259428024292,0.012079387903213501,-0.022247797550662085,-0.10373514890670776,0.04524025321006775,-0.027876252980931326,-0.09176695346832275,0.049643248319625854,-0.02470844306240849,-0.07958805561065674,0.04745200276374817,-0.02172629974971585,up2.mp4,95,up
96,Left,0.9775973558425903,0.0,0.0,0.0,-0.011912107467651367,-0.08774876594543457,0.0005632160479400738,-0.03545111417770386,-0.16562572121620178,-0.004183114795832665,-0.04588913917541504,-0.2286893129348755,-0.009556491217463048,-0.039812326431274414,-0.2803303301334381,-0.015450073695628674,-0.08142024278640747,-0.13469132781028748,-0.014509095168559583,-0.12743347883224487,-0.1233067512512207,-0.019729272751956017,-0.11280959844589233,-0.1088377833366394,-0.022130242838411363,-0.09396404027938843,-0.10721814632415771,-0.023850241034178765,-0.08930838108062744,-0.07939186692237854,-0.01974120299413684,-0.1308223009109497,-0.07402753829956055,-0.019355141847281487,-0.11531883478164673,-0.06457272171974182,-0.016981465100197823,-0.0960545539855957,-0.06176424026489258,-0.018250768362431558,-0.08912181854248047,-0.023832976818084717,-0.024036790533809693,-0.1250157356262207,-0.022271066904067993,-0.02481330121949199,-0.11044865846633911,-0.01853412389755249,-0.0199836318482447,-0.09186810255050659,-0.01674741506576538,-0.01913708384230617,-0.0845610499382019,0.027295827865600586,-0.027937363191394837,-0.11117613315582275,0.027880191802978516,-0.028781705825476678,-0.09754794836044312,0.02804785966873169,-0.02260634983971599,-0.0808379054069519,0.028057634830474854,-0.018575781314520867,up2.mp4,96,up
97,Left,0.9925205707550049,0.0,0.0,0.0,-0.007113099098205566,-0.08778980374336243,-0.00258283586556729,-0.02955836057662964,-0.16745012998580933,-0.007792009639913999,-0.040180325508117676,-0.23033863306045532,-0.012784008070255481,-0.03202861547470093,-0.2817135602235794,-0.018155992164636814,-0.07658964395523071,-0.13075485825538635,-0.015285607560898029,-0.12063205242156982,-0.12592485547065735,-0.02050413763465997,-0.10615575313568115,-0.11433959007263184,-0.024116918578172886,-0.08668875694274902,-0.10986080765724182,-0.026651037990475857,-0.08676344156265259,-0.0752173364162445,-0.018015967815543377,-0.12338924407958984,-0.0754595696926117,-0.0170553346568596,-0.10801076889038086,-0.06920838356018066,-0.015930118172789776,-0.08957642316818237,-0.06464803218841553,-0.018269285693193638,-0.08819079399108887,-0.020177721977233887,-0.020001739397073948,-0.11917150020599365,-0.02495640516281128,-0.02011596052291509,-0.10549807548522949,-0.023931145668029785,-0.01627565933706876,-0.08802253007888794,-0.02058190107345581,-0.0161894617074978,-0.08425474166870117,0.028414011001586914,-0.021874001383210384,-0.1061941385269165,0.023372113704681396,-0.022244928538228237,-0.09361547231674194,0.022840797901153564,-0.01637416532578584,-0.07896608114242554,0.024765312671661377,-0.01264407964738723,up2.mp4,97,up
98,Left,0.9932423830032349,0.0,0.0,0.0,-0.013573944568634033,-0.08633044362068176,-0.0018238142889064335,-0.040617942810058594,-0.16283094882965088,-0.00775065371413497,-0.056191205978393555,-0.2273004651069641,-0.013318846054568567,-0.049664080142974854,-0.2825391888618469,-0.01898660516013173,-0.0834733247756958,-0.12416526675224304,-0.01765984115768937,-0.13462382555007935,-0.11784401535987854,-0.02320989971627263,-0.11858808994293213,-0.10855019092559814,-0.02609141548742322,-0.09795665740966797,-0.10683557391166687,-0.027834614791169443,-0.09058886766433716,-0.06706416606903076,-0.020171690784588137,-0.13582628965377808,-0.0646321177482605,-0.019321853347316065,-0.11965054273605347,-0.06157240271568298,-0.01673435797561673,-0.10050171613693237,-0.05932709574699402,-0.01826505927015809,-0.09074032306671143,-0.013959288597106934,-0.02163972338308362,-0.12746983766555786,-0.01590365171432495,-0.021198706753745356,-0.11371666193008423,-0.01843351125717163,-0.015926439367428102,-0.09583514928817749,-0.016506075859069824,-0.015086811088218965,-0.0871044397354126,0.03260570764541626,-0.02287166757155923,-0.11424654722213745,0.02697831392288208,-0.02237536763419179,-0.1006268858909607,0.02329617738723755,-0.01564672408272294,-0.08468979597091675,0.025062501430511475,-0.011409680411412992,up2.mp4,98,up
99,Left,0.9891045689582825,0.0,0.0,0.0,-0.016948044300079346,-0.08564212918281555,0.00173660569635814,-0.04452669620513916,-0.1556987464427948,-0.0028112087929841323,-0.0598486065864563,-0.21757251024246216,-0.00825029654151166,-0.05623209476470947,-0.2707749605178833,-0.014037010685562734,-0.09357017278671265,-0.12327814102172852,-0.010813682765721921,-0.1339595913887024,-0.1048126220703125,-0.014150439255892877,-0.11769574880599976,-0.09270143508911133,-0.016433857806980257,-0.09870266914367676,-0.09344762563705444,-0.018223977142035608,-0.10034912824630737,-0.06710270047187805,-0.015585373581409101,-0.13432705402374268,-0.054358065128326416,-0.012918894604801778,-0.11877119541168213,-0.047902852296829224,-0.010476028972327356,-0.10032492876052856,-0.04778590798377991,-0.01212760289853776,-0.09860312938690186,-0.012012660503387451,-0.019256527029931192,-0.12675178050994873,-0.004898965358734131,-0.017859949224650506,-0.11277079582214355,-0.004014253616333008,-0.013903827832102422,-0.09464830160140991,-0.004409074783325195,-0.014127715916394834,-0.09266018867492676,0.037056684494018555,-0.022507559933721666,-0.11220294237136841,0.04023927450180054,-0.021243365907132272,-0.09842312335968018,0.03833913803100586,-0.015162146144568567,-0.0822216272354126,0.03701716661453247,-0.011384633795380239,up2.mp4,99,up
100,Left,0.9975480437278748,0.0,0.0,0.0,-0.0028020143508911133,-0.0868217945098877,-0.001966022949244306,-0.018629074096679688,-0.16412323713302612,-0.00724118209215574,-0.02269846200942993,-0.2270967960357666,-0.01304926310437493,-0.01151353120803833,-0.2767726480960846,-0.01893551514255576,-0.07509315013885498,-0.15290316939353943,-0.008069668493743465,-0.11170023679733276,-0.1534232199192047,-0.012930178612049148,-0.09809708595275879,-0.13544616103172302,-0.01767513767587714,-0.07994616031646729,-0.1277521848678589,-0.02113069460498862,-0.08994835615158081,-0.10428231954574585,-0.011117011837239787,-0.11675477027893066,-0.10683020949363708,-0.009852743304844425,-0.10211300849914551,-0.09329879283905029,-0.009516934461470172,-0.08460229635238647,-0.08572733402252197,-0.012137389339085147,-0.09607654809951782,-0.052773356437683105,-0.013902610696430728,-0.11453819274902344,-0.058191776275634766,-0.014413271627898738,-0.10118556022644043,-0.04960086941719055,-0.01145533711421065,-0.0848073959350586,-0.04176786541938782,-0.011556626826103256,-0.097251296043396,-0.0049367547035217285,-0.016748484752650783,-0.1093558669090271,-0.01188594102859497,-0.01748880796837382,-0.0948212742805481,-0.006284058094024658,-0.012097356438215301,-0.08000880479812622,-0.0003883838653564453,-0.0081389132584887,up2.mp4,100,up
101,Left,0.999007523059845,0.0,0.0,0.0,-0.001953303813934326,-0.09052234888076782,0.0006255695271422113,-0.015958845615386963,-0.16600662469863892,-0.0043167345201480245,-0.017124295234680176,-0.23097765445709229,-0.009879207142989621,-0.0006821751594543457,-0.27756649255752563,-0.015836981960933194,-0.07618772983551025,-0.15544170141220093,-0.00770704904327868,-0.11269110441207886,-0.15493449568748474,-0.009552349240879998,-0.09913533926010132,-0.13517218828201294,-0.012723511920671449,-0.08117544651031494,-0.1272975504398346,-0.015591136084299073,-0.09194982051849365,-0.10567763447761536,-0.011151022182207093,-0.11827588081359863,-0.10880172252655029,-0.005872508881043181,-0.10469883680343628,-0.09422671794891357,-0.0037827143886941528,-0.08790946006774902,-0.08648642897605896,-0.0058292536040651655,-0.09814578294754028,-0.05302169919013977,-0.013637876973848329,-0.11565864086151123,-0.0598960816860199,-0.00928354905674933,-0.104206383228302,-0.05144640803337097,-0.0057345171434688424,-0.08939200639724731,-0.04242432117462158,-0.006522705217252955,-0.09904289245605469,-0.004732370376586914,-0.016057304942409978,-0.11054009199142456,-0.012771397829055786,-0.012399448917608247,-0.09839606285095215,-0.0072977542877197266,-0.005816171781520829,-0.08557987213134766,-0.0006867647171020508,-0.0017082577314111447,up2.mp4,101,up
102,Left,0.987665593624115,0.0,0.0,0.0,-0.015618979930877686,-0.08195385336875916,-0.0010977826445710548,-0.04275292158126831,-0.15535825490951538,-0.005548902334773231,-0.055112600326538086,-0.21447598934173584,-0.01066834387754767,-0.04942291975021362,-0.26642319560050964,-0.016147552071267057,-0.08915501832962036,-0.12513846158981323,-0.010238693108910013,-0.13411438465118408,-0.09978175163269043,-0.016469154520088125,-0.12129616737365723,-0.08053040504455566,-0.021006420267873693,-0.10274583101272583,-0.08027315139770508,-0.02413234488492577,-0.09428119659423828,-0.07366114854812622,-0.014478770097845484,-0.13380849361419678,-0.047606438398361206,-0.015317399067932058,-0.1189579963684082,-0.03651663661003113,-0.014715255251282144,-0.09982430934906006,-0.03867200016975403,-0.016518099246674467,-0.09104633331298828,-0.020014196634292603,-0.01831174643164246,-0.12277394533157349,0.001965820789337158,-0.021252715973311354,-0.10905396938323975,0.00638735294342041,-0.018194967894011427,-0.09061747789382935,0.0024856925010681152,-0.017354715628677297,-0.08248138427734375,0.028149962425231934,-0.021944394348317076,-0.10461258888244629,0.045861244201660156,-0.02414719389205544,-0.09275805950164795,0.04749089479446411,-0.019068241132551123,-0.07804155349731445,0.04420202970504761,-0.014938279999547888,up2.mp4,102,up
103,Left,0.9855152368545532,0.0,0.0,0.0,-0.021908938884735107,-0.07653680443763733,0.0017760782483406956,-0.05184674263000488,-0.1492956280708313,-0.002108827002402336,-0.06373089551925659,-0.2089967131614685,-0.0073814075459353035,-0.05908989906311035,-0.25854380428791046,-0.013643573040198476,-0.09216135740280151,-0.12416243553161621,-0.009555587546955735,-0.13709867000579834,-0.09589985013008118,-0.01636558305663982,-0.12313133478164673,-0.07476335763931274,-0.021215497518014104,-0.10367971658706665,-0.07613739371299744,-0.024453309366535336,-0.09442436695098877,-0.07317382097244263,-0.015821904877256543,-0.136368989944458,-0.045009076595306396,-0.017737672666143567,-0.12112730741500854,-0.03183737397193909,-0.016920871103238255,-0.10110706090927124,-0.033230602741241455,-0.01835237909300247,-0.09115618467330933,-0.019080907106399536,-0.021494180897306592,-0.12671416997909546,0.0052525997161865234,-0.024580634201001317,-0.11232173442840576,0.011524081230163574,-0.021077794024776608,-0.0931386947631836,0.008094072341918945,-0.020111559892129094,-0.08489054441452026,0.031016170978546143,-0.02675125282449642,-0.11102145910263062,0.04812347888946533,-0.02913632337195793,-0.09778708219528198,0.050289034843444824,-0.023753206247519643,-0.08136016130447388,0.04668152332305908,-0.01947760489029804,up2.mp4,103,up
104,Left,0.9911999702453613,0.0,0.0,0.0,-0.0062798261642456055,-0.08136802911758423,-0.001027783613219313,-0.025509536266326904,-0.15818294882774353,-0.007066209219894759,-0.029853403568267822,-0.22307351231575012,-0.013802774601183287,-0.016669631004333496,-0.2745208740234375,-0.021415409051380507,-0.07804590463638306,-0.14435097575187683,-0.01034602371653115,-0.11607140302658081,-0.13208892941474915,-0.014615508147082679,-0.10461932420730591,-0.11130809783935547,-0.018695930369696967,-0.08795273303985596,-0.10607138276100159,-0.02186192979713475,-0.09015953540802002,-0.09220355749130249,-0.01429080625673329,-0.12140834331512451,-0.0802987813949585,-0.011999816984436862,-0.10868620872497559,-0.0668187141418457,-0.011056607939801566,-0.09095805883407593,-0.06439405679702759,-0.013551730081937663,-0.09496289491653442,-0.03659650683403015,-0.017554752879343383,-0.11825525760650635,-0.03119558095932007,-0.01700265740653073,-0.10567551851272583,-0.02299422025680542,-0.014149600059292666,-0.08866602182388306,-0.019916146993637085,-0.014711886063716761,-0.0952843427658081,0.014097988605499268,-0.020684767865143172,-0.10924261808395386,0.015682220458984375,-0.019707003959021918,-0.09578597545623779,0.021864116191864014,-0.013642665349445693,-0.08074957132339478,0.02568155527114868,-0.0096436956678847,up2.mp4,104,up
105,Left,0.9853944778442383,0.0,0.0,0.0,-0.016936898231506348,-0.08407452702522278,0.0007267137566593362,-0.04227101802825928,-0.15456262230873108,-0.006008380833453231,-0.050839006900787354,-0.21813702583312988,-0.013840725920534425,-0.04002022743225098,-0.2715733200311661,-0.0222862188661459,-0.08872997760772705,-0.12577146291732788,-0.013344541467166238,-0.1314886212348938,-0.10952925682067871,-0.020035122796333127,-0.11580502986907959,-0.09479573369026184,-0.02421837048176556,-0.09654152393341064,-0.09555649757385254,-0.026877151145971112,-0.09489232301712036,-0.07027986645698547,-0.018543730765021138,-0.13146954774856567,-0.058196306228637695,-0.019027955173886113,-0.11537885665893555,-0.04813244938850403,-0.016727582826650433,-0.09636759757995605,-0.04754236340522766,-0.01779939168635636,-0.09432601928710938,-0.014846444129943848,-0.0229809836441639,-0.12254458665847778,-0.007211029529571533,-0.023610580056345754,-0.1082618236541748,-0.004269003868103027,-0.01890848325136929,-0.09059864282608032,-0.0038364529609680176,-0.01803444446567326,-0.08987104892730713,0.034797847270965576,-0.027157082497513585,-0.10906898975372314,0.03619384765625,-0.026195529192126088,-0.09455907344818115,0.03583836555480957,-0.01934902304354935,-0.07860738039016724,0.03516107797622681,-0.014895195416546159,up2.mp4,105,up
